Date,Location,MinTemp,MaxTemp,Temperature,Humidity,Pressure,WindSpeed,WindDir,CloudCover,SunshineHours,Rainfall,RainToday,RainTomorrow
2014-08-25,Belagavi,1.8,10.7,7.5,89.3,1022.4,30.2,NW,61.4,4.7,12.4,Yes,Yes
2014-08-26,Mysuru,10.8,20.7,16.2,68.1,1013.0,18.0,W,69.4,6.6,2.1,Yes,Yes
2014-08-27,Bengaluru,8.6,18.2,12.8,89.8,,25.1,N,77.9,4.2,2.2,Yes,Yes
2014-08-28,Mangaluru,14.7,23.5,18.7,71.6,,19.6,NE,55.3,6.0,18.3,Yes,Yes
2014-08-29,Hubballi,7.2,15.6,12.1,50.6,1019.1,16.9,S,75.4,1.7,0.0,No,Yes
2014-08-30,Bengaluru,9.7,21.0,14.7,83.5,1018.1,21.7,S,56.8,4.8,12.8,Yes,Yes
2014-08-31,Hubballi,10.9,21.3,17.1,65.8,1017.3,23.9,W,49.3,5.3,11.0,Yes,No
2014-09-01,Belagavi,14.3,23.9,18.5,81.4,1024.9,25.0,S,19.1,7.5,0.0,No,Yes
2014-09-02,Bengaluru,5.6,14.2,10.2,,1014.7,27.6,S,47.7,5.1,1.6,Yes,Yes
2014-09-03,Bengaluru,9.2,18.9,13.6,54.8,1011.6,33.2,E,59.7,2.9,0.0,No,No
2014-09-04,Bengaluru,8.4,16.5,12.9,75.4,1018.5,22.5,N,78.6,1.9,3.5,Yes,Yes
2014-09-05,Belagavi,6.9,17.8,12.2,99.9,1016.4,18.9,S,52.5,6.7,17.2,Yes,Yes
2014-09-06,Bengaluru,16.6,27.1,21.8,79.6,1035.3,23.4,NW,63.8,4.5,11.8,Yes,Yes
2014-09-07,Hubballi,11.8,21.4,16.3,73.1,1021.9,20.5,W,69.9,3.6,5.4,Yes,Yes
2014-09-08,Mangaluru,4.2,13.4,9.6,86.8,1016.5,25.3,W,59.9,5.0,8.8,Yes,Yes
2014-09-09,Bengaluru,12.8,23.4,18.2,76.5,1013.3,16.5,W,21.3,9.6,4.4,Yes,Yes
2014-09-10,Belagavi,17.9,29.6,23.0,76.6,1009.2,31.2,,59.3,,7.3,Yes,Yes
2014-09-11,Belagavi,13.8,22.1,18.6,61.0,1013.5,25.1,NW,60.8,5.6,6.3,Yes,Yes
2014-09-12,Bengaluru,5.0,14.2,8.3,77.0,1019.3,15.0,NW,41.6,5.5,3.4,Yes,Yes
2014-09-13,Belagavi,7.3,15.9,12.4,86.7,1025.9,18.9,SW,55.9,4.6,5.0,Yes,Yes
2014-09-14,Mysuru,13.6,23.8,19.4,64.3,1024.4,25.1,W,33.4,7.6,0.0,No,No
2014-09-15,Belagavi,7.6,17.2,11.5,91.5,1019.9,26.5,NW,23.1,10.3,13.9,Yes,Yes
2014-09-16,Mangaluru,9.9,21.3,16.0,,1017.2,16.7,SE,69.8,5.9,13.3,Yes,No
2014-09-17,Mysuru,12.0,23.0,17.3,63.9,1020.2,24.7,SE,50.5,6.5,6.9,Yes,Yes
2014-09-18,Hubballi,6.5,17.3,10.5,86.6,1016.3,14.1,W,83.6,3.2,12.6,Yes,Yes
2014-09-19,Mysuru,10.3,20.8,13.9,71.2,1027.5,21.5,N,66.4,6.2,10.6,Yes,Yes
2014-09-20,Mangaluru,-2.8,7.8,1.2,83.8,1017.9,26.4,SW,53.2,6.5,12.8,Yes,Yes
2014-09-21,Mysuru,4.0,15.0,10.0,71.3,1018.5,19.7,NE,52.3,2.9,0.0,No,Yes
2014-09-22,Bengaluru,9.1,17.4,13.1,74.1,1007.9,15.9,S,63.1,3.5,15.3,Yes,Yes
2014-09-23,Belagavi,3.4,13.2,9.1,80.8,1018.0,,E,71.8,4.4,9.4,Yes,Yes
2014-09-24,Bengaluru,15.4,25.9,20.6,78.4,1023.1,19.5,SE,61.2,2.8,0.0,No,No
2014-09-25,Bengaluru,3.1,13.1,8.3,51.0,1013.6,24.5,S,62.0,3.8,2.1,Yes,Yes
2014-09-26,Bengaluru,5.9,19.2,12.3,61.5,1015.2,18.4,NE,45.1,5.4,3.4,Yes,No
2014-09-27,Mysuru,8.0,19.7,14.5,86.1,1022.9,18.9,E,44.5,6.0,6.4,Yes,Yes
2014-09-28,Hubballi,14.6,24.1,19.8,73.4,1011.6,13.9,SE,53.4,5.2,7.2,Yes,Yes
2014-09-29,Belagavi,5.0,13.8,8.3,68.7,1024.3,22.7,SW,55.6,5.0,0.0,No,Yes
2014-09-30,Mysuru,15.0,21.8,18.7,58.7,1016.3,21.4,NE,30.5,8.5,9.9,Yes,Yes
2014-10-01,Bengaluru,7.2,17.5,14.0,62.0,1017.1,17.2,NE,29.8,7.2,0.0,No,Yes
2014-10-02,Mangaluru,6.5,15.7,10.1,50.7,1013.4,22.8,NW,52.0,5.2,4.1,Yes,Yes
2014-10-03,Mangaluru,9.5,19.3,15.9,73.8,1020.9,26.1,SW,48.4,4.3,3.1,Yes,Yes
2014-10-04,Bengaluru,9.6,20.8,14.8,67.8,1031.3,21.1,E,49.6,7.1,0.0,No,No
2014-10-05,Hubballi,8.2,14.9,11.6,63.4,,23.1,E,45.0,5.4,0.0,No,No
2014-10-06,Belagavi,7.6,19.7,14.3,,1014.7,23.1,SE,77.5,2.2,4.5,Yes,Yes
2014-10-07,Mysuru,5.8,18.2,12.5,79.3,1024.6,17.2,E,75.6,4.0,6.7,Yes,Yes
2014-10-08,Hubballi,9.1,20.6,14.5,100.0,1017.4,30.2,S,46.4,5.2,12.8,Yes,Yes
2014-10-09,Mangaluru,12.2,23.3,16.7,56.7,1025.8,20.1,E,39.7,6.1,0.0,No,No
2014-10-10,Bengaluru,15.0,24.7,20.4,88.7,1023.0,24.6,SW,73.2,4.2,16.7,Yes,No
2014-10-11,Mysuru,3.7,15.0,9.2,86.5,1004.2,25.0,NE,68.6,3.9,13.4,Yes,Yes
2014-10-12,Hubballi,17.2,26.0,22.7,65.4,1013.9,21.4,E,50.5,8.6,0.0,No,No
2014-10-13,Hubballi,0.4,12.7,6.4,77.1,1023.6,24.3,W,38.8,6.7,0.0,No,No
2014-10-14,Hubballi,10.3,20.2,13.6,69.1,1019.6,22.9,NW,42.4,7.2,13.5,Yes,Yes
2014-10-15,Mysuru,13.2,22.6,16.6,76.8,1013.7,16.2,SE,48.0,3.7,0.0,No,No
2014-10-16,Belagavi,11.3,19.5,15.4,92.6,,20.5,S,66.2,3.5,18.8,Yes,Yes
2014-10-17,Mysuru,7.4,15.1,11.8,81.7,1009.2,19.4,E,83.2,1.8,14.6,Yes,Yes
2014-10-18,Bengaluru,8.0,18.2,13.5,80.5,1018.3,19.9,S,46.9,4.9,3.9,Yes,No
2014-10-19,Mysuru,8.7,16.5,12.4,69.1,1029.8,16.5,E,37.3,7.4,0.0,No,No
2014-10-20,Hubballi,6.9,17.2,12.1,56.4,1022.7,26.2,S,45.9,7.4,0.0,No,No
2014-10-21,Belagavi,14.1,22.4,17.9,71.6,1029.6,28.1,W,69.1,4.7,0.0,No,Yes
2014-10-22,Belagavi,11.5,19.5,15.9,88.5,1023.0,25.6,E,38.7,6.5,0.0,No,Yes
2014-10-23,Bengaluru,5.1,18.1,11.8,55.6,1023.7,26.7,E,69.0,3.5,4.4,Yes,Yes
2014-10-24,Bengaluru,11.6,24.7,18.2,61.2,1028.4,20.2,N,46.9,7.4,0.0,No,No
2014-10-25,Mangaluru,9.1,22.2,15.9,75.2,1020.4,19.0,NE,44.1,8.8,0.9,No,No
2014-10-26,Mangaluru,12.6,21.8,18.0,61.8,1017.5,18.4,SE,25.7,8.0,0.0,No,No
2014-10-27,Mangaluru,12.3,22.0,17.3,64.0,1023.6,24.1,SE,61.2,6.0,0.0,No,Yes
2014-10-28,Mysuru,5.1,15.2,11.5,68.3,1025.6,22.4,N,49.8,6.3,0.0,No,Yes
2014-10-29,Belagavi,9.4,18.3,12.7,56.9,1015.9,21.1,E,50.3,6.7,0.0,No,No
2014-10-30,Bengaluru,11.1,24.2,18.0,61.5,1014.7,26.6,NE,36.1,5.6,1.2,Yes,Yes
2014-10-31,Mangaluru,12.6,22.8,17.5,81.5,1018.9,23.0,S,52.8,5.0,9.5,Yes,Yes
2014-11-01,Bengaluru,9.3,20.2,15.0,,1022.3,17.9,N,40.6,7.1,0.0,No,No
2014-11-02,Mangaluru,9.7,21.5,15.7,53.6,1022.1,18.5,SE,44.9,7.7,0.0,No,No
2014-11-03,Mysuru,14.9,23.8,20.4,65.1,1010.9,23.9,SE,41.0,5.6,11.6,Yes,No
2014-11-04,Mysuru,6.4,17.0,13.0,81.3,1027.6,25.3,SW,34.5,4.7,0.0,No,No
2014-11-05,Hubballi,13.4,21.9,17.6,70.0,1014.7,23.3,W,93.9,1.6,14.8,Yes,Yes
2014-11-06,Bengaluru,9.6,19.8,14.7,66.6,1016.6,28.7,SW,,8.6,0.0,No,No
2014-11-07,Hubballi,10.0,21.6,14.7,72.6,1013.3,27.6,SE,,3.4,6.6,Yes,Yes
2014-11-08,Mysuru,14.2,26.5,20.0,50.9,1031.3,22.7,E,18.8,,0.0,No,No
2014-11-09,Mysuru,14.5,23.0,19.0,77.7,,17.6,,26.1,8.0,4.2,Yes,Yes
2014-11-10,Bengaluru,12.5,23.0,19.1,76.2,1013.4,15.6,S,56.9,5.1,18.4,Yes,Yes
2014-11-11,Hubballi,16.2,25.9,21.1,66.5,1021.9,19.3,S,54.2,6.2,4.6,Yes,Yes
2014-11-12,Hubballi,10.9,23.0,16.1,83.3,1021.3,23.8,S,77.2,,15.0,Yes,Yes
2014-11-13,Hubballi,13.9,22.4,18.8,57.5,1016.5,28.0,E,54.0,5.1,0.0,No,Yes
2014-11-14,Bengaluru,9.5,21.8,14.9,84.4,1021.6,22.3,W,56.5,6.7,4.5,Yes,Yes
2014-11-15,Bengaluru,12.5,21.3,17.6,72.6,1013.2,25.2,SE,39.8,5.3,9.4,Yes,Yes
2014-11-16,Bengaluru,9.1,22.4,15.9,66.5,1014.7,19.5,SW,74.1,5.6,15.1,Yes,Yes
2014-11-17,Belagavi,13.3,23.2,16.9,70.1,1007.1,22.9,W,67.0,3.1,5.4,Yes,Yes
2014-11-18,Mysuru,15.9,25.5,19.0,68.9,1010.4,23.7,W,33.9,8.2,6.2,Yes,No
2014-11-19,Belagavi,8.3,20.0,13.4,84.6,1026.0,12.4,SW,59.4,4.6,11.4,Yes,Yes
2014-11-20,Belagavi,19.1,29.0,25.2,56.9,1025.1,18.6,SE,49.9,4.5,0.0,No,Yes
2014-11-21,Mysuru,7.3,19.0,12.9,60.4,1017.2,24.0,E,44.0,5.7,2.0,Yes,Yes
2014-11-22,Mangaluru,5.3,17.9,12.1,81.8,1025.1,21.2,NE,69.3,4.9,3.1,Yes,Yes
2014-11-23,Mangaluru,18.0,28.3,21.7,62.0,1015.9,15.3,E,62.3,4.8,0.0,No,No
2014-11-24,Mangaluru,14.6,25.3,20.4,79.8,1015.4,10.3,E,54.1,,7.8,Yes,Yes
2014-11-25,Bengaluru,13.6,24.5,19.8,89.2,1016.8,18.5,SE,56.4,7.0,13.6,Yes,Yes
2014-11-26,Bengaluru,13.3,25.9,20.0,63.7,1015.8,19.6,S,73.0,2.5,7.0,Yes,Yes
2014-11-27,Hubballi,12.4,21.6,17.5,76.5,1015.3,16.2,W,69.6,2.7,28.7,Yes,Yes
2014-11-28,Hubballi,9.6,20.4,14.1,54.3,1022.0,20.3,SE,47.8,4.5,0.0,No,No
2014-11-29,Belagavi,11.3,22.2,18.1,77.0,1016.9,21.7,SW,31.3,6.3,2.3,Yes,Yes
2014-11-30,Hubballi,9.0,18.4,15.2,70.1,1019.6,22.2,NE,58.2,6.5,7.2,Yes,Yes
2014-12-01,Bengaluru,17.0,27.1,21.9,73.1,1021.1,10.1,N,64.7,5.3,4.1,Yes,Yes
2014-12-02,Belagavi,11.9,23.9,17.6,59.5,1017.8,,SW,7.5,8.7,0.0,No,No
2014-12-03,Hubballi,10.8,20.7,15.0,47.1,1011.0,18.1,N,47.6,6.0,0.0,No,No
2014-12-04,Hubballi,11.6,24.1,17.1,72.8,1008.9,21.5,E,47.9,7.7,9.2,Yes,Yes
2014-12-05,Mangaluru,15.0,23.7,20.2,41.8,,21.1,N,38.4,9.1,0.0,No,No
2014-12-06,Bengaluru,13.2,20.8,16.4,,1014.7,21.0,W,36.4,7.3,0.0,No,Yes
2014-12-07,Belagavi,9.0,20.0,15.5,,1015.9,17.5,SW,53.7,2.3,4.6,Yes,Yes
2014-12-08,Mysuru,14.9,23.1,19.9,68.1,1015.3,17.6,S,73.1,4.3,11.2,Yes,Yes
2014-12-09,Hubballi,15.1,23.2,20.0,89.0,1028.2,16.0,SE,53.9,6.6,4.1,Yes,Yes
2014-12-10,Bengaluru,13.0,20.2,17.1,77.7,1008.5,21.9,NE,70.5,4.4,16.6,Yes,Yes
2014-12-11,Belagavi,13.6,22.0,17.4,57.3,1005.1,15.0,NE,35.8,7.9,0.0,No,No
2014-12-12,Bengaluru,16.2,26.7,20.3,65.2,1016.6,22.0,NE,62.5,5.2,7.8,Yes,No
2014-12-13,Bengaluru,8.1,19.6,13.7,64.1,1013.0,19.4,SW,50.7,4.3,0.0,No,No
2014-12-14,Belagavi,10.6,18.8,14.0,45.4,1016.3,18.3,SW,48.4,4.9,0.0,No,Yes
2014-12-15,Mangaluru,12.6,21.0,16.9,52.9,1017.6,15.8,NW,46.2,5.8,0.0,No,No
2014-12-16,Mangaluru,12.2,22.1,19.1,57.2,1021.0,12.9,NW,57.5,6.5,0.0,No,No
2014-12-17,Hubballi,17.2,25.0,21.3,39.2,1006.9,15.6,SE,2.2,8.9,0.0,No,No
2014-12-18,Mangaluru,19.2,30.6,26.1,64.0,1011.6,16.8,S,29.3,8.1,7.7,Yes,Yes
2014-12-19,Hubballi,20.3,28.2,23.8,60.1,1016.4,8.6,NE,,,0.0,No,Yes
2014-12-20,Hubballi,13.6,23.9,19.8,42.8,1018.0,17.2,N,11.5,10.9,0.0,No,No
2014-12-21,Belagavi,15.8,27.5,20.5,67.5,1025.0,21.6,S,44.0,6.3,2.9,Yes,Yes
2014-12-22,Bengaluru,12.9,21.5,16.7,71.0,1018.7,20.1,S,52.6,3.5,17.7,Yes,Yes
2014-12-23,Mysuru,14.6,24.9,20.8,64.8,1013.6,15.7,SW,38.5,7.6,0.0,No,No
2014-12-24,Mysuru,16.8,24.5,19.9,58.0,1009.3,17.8,SW,37.8,9.4,0.0,No,Yes
2014-12-25,Mangaluru,18.0,26.6,22.4,68.7,1010.8,15.3,S,56.6,6.1,0.3,No,Yes
2014-12-26,Belagavi,12.6,22.4,18.0,69.5,1010.6,18.0,NE,67.9,3.4,17.4,Yes,Yes
2014-12-27,Mysuru,19.6,27.0,23.5,64.8,1016.7,23.5,S,36.5,5.7,0.0,No,No
2014-12-28,Bengaluru,23.4,30.7,27.7,50.9,1014.6,21.2,SW,36.8,5.8,0.0,No,No
2014-12-29,Hubballi,17.9,26.2,21.3,63.9,1006.6,19.3,NE,39.6,9.1,0.0,No,No
2014-12-30,Hubballi,17.0,28.4,23.4,74.7,1010.9,15.1,,18.5,8.1,5.1,Yes,Yes
2014-12-31,Belagavi,20.0,28.4,24.7,52.9,1017.4,20.0,NW,48.3,5.2,4.0,Yes,No
2015-01-01,Mangaluru,17.0,26.9,20.5,84.9,1014.7,10.2,SW,73.0,3.7,20.6,Yes,Yes
2015-01-02,Bengaluru,19.4,26.9,23.2,,1015.6,15.8,N,61.5,4.5,0.0,No,Yes
2015-01-03,Mangaluru,18.4,28.5,22.5,59.6,1014.6,19.1,N,35.8,8.9,1.1,Yes,Yes
2015-01-04,Mangaluru,19.0,26.7,22.9,50.9,1020.7,19.6,SW,26.6,6.6,0.0,No,No
2015-01-05,Belagavi,14.6,23.7,19.6,61.4,1013.7,19.3,SW,49.9,7.3,2.3,Yes,Yes
2015-01-06,Hubballi,16.3,27.0,22.9,37.5,1010.5,17.7,N,52.5,5.8,0.0,No,No
2015-01-07,Mangaluru,21.2,28.9,25.0,51.6,1007.7,15.6,S,48.0,7.5,2.3,Yes,Yes
2015-01-08,Mangaluru,24.1,35.7,28.9,44.8,1013.4,18.5,S,47.3,8.0,0.0,No,No
2015-01-09,Bengaluru,21.4,31.1,27.1,59.3,999.9,12.4,W,65.9,4.6,10.7,Yes,Yes
2015-01-10,Hubballi,28.2,36.9,32.0,69.4,1011.1,12.8,NE,41.7,6.2,0.0,No,No
2015-01-11,Mangaluru,16.8,26.4,20.4,64.9,1010.8,16.3,,47.7,6.1,7.0,Yes,Yes
2015-01-12,Mysuru,23.5,31.4,27.1,28.5,1004.9,16.7,N,60.9,4.8,0.0,No,No
2015-01-13,Mysuru,18.0,27.6,24.5,81.2,1007.0,8.6,E,,3.5,7.3,Yes,Yes
2015-01-14,Hubballi,26.8,38.7,32.7,60.0,1015.6,17.6,NW,30.0,9.4,0.0,No,No
2015-01-15,Hubballi,16.5,24.9,20.8,46.9,1012.6,18.8,N,33.7,7.5,2.5,Yes,Yes
2015-01-16,Belagavi,14.2,27.3,20.8,57.8,1011.9,15.3,SE,34.1,5.8,4.8,Yes,Yes
2015-01-17,Mangaluru,15.1,26.9,21.9,57.8,1012.8,25.1,E,53.5,3.1,6.2,Yes,Yes
2015-01-18,Mysuru,11.3,21.4,15.9,47.4,1011.6,12.7,SE,30.5,4.7,0.0,No,No
2015-01-19,Mysuru,17.4,29.3,22.5,57.6,1017.3,14.0,E,52.1,6.6,0.0,No,No
2015-01-20,Hubballi,17.2,28.1,21.7,47.7,1011.6,,SW,33.0,6.5,0.0,No,No
2015-01-21,Hubballi,21.5,31.6,25.4,49.8,1003.6,14.9,NE,13.1,8.4,0.0,No,No
2015-01-22,Bengaluru,20.2,31.4,26.3,46.2,1018.9,13.8,W,48.1,6.6,0.0,No,No
2015-01-23,Bengaluru,27.0,36.3,32.6,37.0,1012.5,9.4,S,42.0,5.9,0.0,No,No
2015-01-24,Hubballi,24.5,35.4,29.0,55.7,1007.6,12.8,NE,55.1,6.1,8.8,Yes,Yes
2015-01-25,Bengaluru,20.0,26.4,23.0,60.8,1004.2,14.5,E,39.2,,3.9,Yes,Yes
2015-01-26,Hubballi,15.8,28.4,21.9,59.7,1012.4,19.8,N,37.2,6.8,0.0,No,Yes
2015-01-27,Hubballi,22.6,33.6,27.6,63.1,1009.7,23.6,NE,56.3,3.4,6.0,Yes,Yes
2015-01-28,Belagavi,17.1,26.6,20.4,,1018.1,20.0,E,70.6,3.1,7.9,Yes,Yes
2015-01-29,Bengaluru,29.7,37.7,33.2,46.4,1008.4,11.5,N,43.7,7.1,0.0,No,Yes
2015-01-30,Mangaluru,25.2,34.0,30.7,62.7,1005.9,,S,56.4,4.5,9.7,Yes,Yes
2015-01-31,Mangaluru,19.0,30.1,24.2,36.1,1014.4,13.8,E,34.6,8.6,0.0,No,No
2015-02-01,Belagavi,15.4,26.2,19.3,41.3,1014.5,21.5,SE,18.4,11.3,0.0,No,No
2015-02-02,Mangaluru,28.2,38.2,31.7,40.4,1010.6,13.6,SE,55.7,6.1,0.4,No,No
2015-02-03,Mangaluru,19.4,32.3,26.0,64.7,1013.1,8.9,NW,64.5,6.4,2.9,Yes,Yes
2015-02-04,Belagavi,27.9,37.0,31.5,62.8,1009.4,12.2,SE,60.8,5.8,7.4,Yes,Yes
2015-02-05,Mysuru,16.9,23.7,20.3,57.1,1010.7,17.1,N,45.1,5.6,0.0,No,No
2015-02-06,Belagavi,18.9,30.8,24.4,63.9,1015.3,16.8,NW,59.5,5.3,13.6,Yes,No
2015-02-07,Belagavi,22.9,30.8,26.9,40.3,1012.5,13.2,W,,7.9,5.9,Yes,No
2015-02-08,Bengaluru,21.5,31.2,27.2,54.9,1008.4,16.6,N,71.2,3.4,11.3,Yes,Yes
2015-02-09,Mangaluru,20.3,31.3,25.3,49.0,1016.0,4.7,NW,59.4,3.8,8.4,Yes,No
2015-02-10,Mangaluru,25.8,35.5,29.7,60.4,997.3,14.2,W,50.1,4.5,9.1,Yes,Yes
2015-02-11,Mysuru,19.7,26.3,23.0,48.7,1019.3,17.1,NE,24.9,7.7,0.0,No,Yes
2015-02-12,Belagavi,23.5,30.8,26.8,45.3,1000.4,10.3,N,45.4,5.0,7.8,Yes,No
2015-02-13,Hubballi,22.6,34.2,28.0,56.2,1005.7,10.2,E,51.3,7.7,3.6,Yes,Yes
2015-02-14,Mysuru,23.6,36.4,29.7,60.0,1008.6,6.0,SE,59.6,5.3,6.4,Yes,Yes
2015-02-15,Mysuru,24.8,34.6,30.5,41.3,1008.0,19.8,W,61.8,6.0,5.8,Yes,Yes
2015-02-16,Mangaluru,17.9,29.3,23.3,48.4,1013.7,10.5,S,42.9,6.1,0.0,No,No
2015-02-17,Mangaluru,17.9,26.8,21.7,36.3,1003.3,14.3,SW,71.0,2.7,0.0,No,Yes
2015-02-18,Mangaluru,26.6,37.6,33.1,18.8,1009.8,15.7,SE,6.1,7.9,0.0,No,No
2015-02-19,Mangaluru,23.9,36.0,29.4,51.0,1005.6,19.3,E,51.7,4.6,1.0,No,No
2015-02-20,Mysuru,19.4,30.4,25.2,55.8,1009.9,12.5,SW,35.3,7.5,0.0,No,No
2015-02-21,Belagavi,30.5,40.2,34.4,51.4,1008.0,10.9,S,17.0,9.2,0.0,No,No
2015-02-22,Mangaluru,24.7,34.2,28.8,24.7,1008.7,13.7,NW,31.9,8.1,0.0,No,No
2015-02-23,Bengaluru,26.5,38.7,33.1,43.8,1005.4,18.1,NE,20.7,6.5,0.0,No,No
2015-02-24,Mysuru,23.9,33.8,28.8,,1005.6,12.3,N,31.1,7.4,0.0,No,No
2015-02-25,Hubballi,31.6,41.9,36.8,64.1,1009.5,9.1,NW,51.2,4.5,11.1,Yes,Yes
2015-02-26,Hubballi,32.2,42.1,35.7,34.5,1012.7,6.7,E,55.6,5.9,0.0,No,No
2015-02-27,Belagavi,23.1,31.9,27.7,62.5,1005.0,7.9,SW,27.4,8.3,4.0,Yes,Yes
2015-02-28,Mysuru,26.1,38.6,32.7,58.6,1003.6,16.2,N,62.1,3.4,12.0,Yes,No
2015-03-01,Mysuru,24.8,35.5,31.4,36.3,1010.9,11.4,W,41.0,7.7,0.0,No,No
2015-03-02,Mysuru,28.5,37.7,34.4,33.4,1007.6,10.2,NW,53.8,8.3,0.0,No,Yes
2015-03-03,Bengaluru,20.0,31.8,25.1,51.1,1011.9,9.8,NE,39.0,7.8,0.0,No,No
2015-03-04,Bengaluru,25.1,36.5,31.8,36.6,1003.2,12.9,S,19.7,8.2,0.0,No,Yes
2015-03-05,Mangaluru,26.9,39.1,33.4,47.9,998.8,11.6,SW,25.9,7.5,0.0,No,No
2015-03-06,Hubballi,15.8,28.2,22.2,40.7,1004.9,11.4,E,21.9,7.9,0.0,No,Yes
2015-03-07,Bengaluru,18.0,30.7,24.5,25.0,1003.7,17.9,W,42.2,5.6,0.0,No,No
2015-03-08,Hubballi,16.3,25.1,21.2,19.5,1007.1,18.6,S,55.0,5.7,0.0,No,No
2015-03-09,Mysuru,23.2,33.9,28.3,48.9,1004.3,6.0,SW,36.1,5.6,3.6,Yes,Yes
2015-03-10,Bengaluru,27.6,38.3,32.3,39.4,1011.1,13.7,SW,50.2,3.6,0.0,No,Yes
2015-03-11,Hubballi,29.5,39.0,35.5,39.4,1006.0,9.2,E,17.9,8.8,0.0,No,No
2015-03-12,Bengaluru,24.4,33.4,29.8,54.3,1008.1,11.3,NE,49.4,5.9,5.7,Yes,Yes
2015-03-13,Mysuru,32.8,40.5,36.1,59.9,1008.1,13.5,NE,59.0,4.4,3.8,Yes,Yes
2015-03-14,Mysuru,20.5,28.3,24.1,42.5,1008.3,11.4,NE,20.3,6.8,0.0,No,No
2015-03-15,Mysuru,19.1,29.0,22.8,41.6,1007.1,13.1,N,38.6,7.1,0.0,No,No
2015-03-16,Mangaluru,23.8,35.0,29.5,51.6,1009.8,14.9,W,56.4,4.1,1.6,Yes,Yes
2015-03-17,Hubballi,27.8,36.3,31.3,29.2,1003.2,13.4,SE,0.0,9.8,0.0,No,No
2015-03-18,Mangaluru,24.5,33.1,29.6,48.1,1014.2,9.6,S,64.3,6.8,0.0,No,No
2015-03-19,Belagavi,15.2,25.0,21.5,52.0,1006.0,,E,51.1,6.5,0.0,No,Yes
2015-03-20,Belagavi,22.7,34.5,29.5,53.5,1000.6,6.4,S,57.2,3.6,3.9,Yes,No
2015-03-21,Bengaluru,19.9,31.2,24.6,22.0,1008.1,8.7,SE,27.6,6.2,0.0,No,No
2015-03-22,Bengaluru,27.4,38.7,32.6,36.1,1002.8,19.9,N,13.6,9.0,0.0,No,No
2015-03-23,Bengaluru,25.0,37.9,31.4,34.7,1010.4,8.9,N,46.9,4.4,0.0,No,No
2015-03-24,Mangaluru,19.4,31.4,26.2,46.4,1018.1,7.3,SE,42.3,4.1,0.0,No,No
2015-03-25,Mysuru,23.3,31.8,27.9,50.9,1003.1,13.3,SW,45.8,6.8,8.5,Yes,No
2015-03-26,Bengaluru,21.3,28.8,25.7,63.0,1008.7,11.6,E,66.5,4.8,14.1,Yes,Yes
2015-03-27,Bengaluru,24.9,36.5,29.7,39.1,998.2,11.2,SE,52.1,6.2,8.2,Yes,Yes
2015-03-28,Belagavi,29.8,38.7,33.8,39.1,1009.3,17.6,N,69.4,4.5,0.0,No,No
2015-03-29,Mysuru,19.6,32.5,26.0,58.8,1002.6,14.2,SW,50.8,5.7,10.4,Yes,Yes
2015-03-30,Mangaluru,27.7,37.9,32.0,48.6,1003.9,9.9,N,34.1,,0.0,No,No
2015-03-31,Mysuru,23.1,34.2,27.9,60.2,1001.5,10.3,SW,46.3,6.8,3.8,Yes,No
2015-04-01,Belagavi,22.5,30.7,26.8,48.5,1010.7,10.0,S,50.6,7.6,0.0,No,No
2015-04-02,Mangaluru,26.1,35.3,29.6,31.1,1012.0,15.5,,52.7,5.0,0.0,No,Yes
2015-04-03,Hubballi,20.4,31.7,25.9,29.0,1007.1,10.8,E,14.6,7.6,0.0,No,No
2015-04-04,Bengaluru,22.4,33.0,27.8,26.4,1002.7,,N,35.7,5.7,0.0,No,No
2015-04-05,Mangaluru,21.0,31.5,25.2,53.0,1015.0,11.8,SE,70.3,3.1,0.0,No,No
2015-04-06,Belagavi,34.7,44.8,37.8,59.3,1003.3,5.9,N,45.1,6.5,9.3,Yes,No
2015-04-07,Mysuru,23.4,33.1,30.1,67.3,996.2,20.8,S,65.9,,13.9,Yes,Yes
2015-04-08,Mangaluru,22.7,32.0,27.1,55.2,1009.3,,NW,54.5,6.0,3.9,Yes,No
2015-04-09,Belagavi,25.6,36.8,30.8,,1001.5,11.4,SE,63.0,5.5,10.2,Yes,Yes
2015-04-10,Mangaluru,25.9,35.4,29.5,38.2,,13.1,N,28.1,5.5,0.0,No,No
2015-04-11,Bengaluru,25.0,33.9,29.0,31.3,1005.2,10.9,SW,25.5,6.7,0.0,No,No
2015-04-12,Mysuru,27.6,38.7,32.3,55.5,1010.1,10.9,W,47.5,6.1,0.0,No,No
2015-04-13,Mysuru,27.6,38.6,32.9,50.3,1014.1,13.8,SW,22.1,8.0,0.0,No,No
2015-04-14,Mangaluru,21.3,32.9,27.7,46.6,1001.1,18.2,NW,39.6,7.3,3.8,Yes,No
2015-04-15,Belagavi,23.3,31.6,27.5,50.1,1004.3,15.2,E,48.8,5.8,1.6,Yes,No
2015-04-16,Bengaluru,22.2,33.1,28.6,49.4,1006.8,18.1,S,71.5,5.6,3.2,Yes,Yes
2015-04-17,Bengaluru,15.7,27.5,20.5,60.9,1014.9,,W,55.4,5.0,2.0,Yes,Yes
2015-04-18,Mangaluru,18.9,30.2,23.6,61.2,1004.0,13.5,N,58.8,3.9,10.5,Yes,Yes
